Number,Algorithm,Size,Density,Time
307	DFS	80	0,6	1
308	BFS	80	0,6	1
309	DFS	80	0,6	1
310	BFS	80	0,6	1
311	DFS	80	0,6	1
312	BFS	80	0,6	1
313	DFS	80	0,6	1
314	BFS	80	0,6	1
315	DFS	80	0,6	1
316	BFS	80	0,6	1
317	DFS	80	0,6	1
318	BFS	80	0,6	1
319	DFS	80	0,6	1
320	BFS	80	0,8	1
321	DFS	80	0,8	1
322	BFS	80	0,8	1
323	DFS	80	0,8	1
324	BFS	80	0,8	1
325	DFS	80	0,8	1
326	BFS	80	0,8	1
327	DFS	80	0,8	1
328	BFS	80	0,8	1
329	DFS	80	0,8	1
330	BFS	80	0,8	1
331	DFS	80	0,8	1
332	BFS	80	0,8	1
333	DFS	80	0,8	1
334	BFS	80	0,8	1
335	DFS	80	0,8	1
336	BFS	80	0,8	1
337	DFS	80	0,8	1
338	BFS	80	0,8	1
339	DFS	80	0,8	1
340	BFS	80	0,8	1
341	DFS	80	0,8	1
342	BFS	80	0,8	1
343	DFS	80	0,8	1
344	BFS	80	0,8	1
345	DFS	80	0,8	1
346	BFS	80	0,8	1
347	DFS	80	0,8	1
348	BFS	80	0,8	1
349	DFS	80	0,8	1
350	BFS	80	0,8	1
351	DFS	80	0,8	1
352	BFS	80	0,8	1
353	DFS	80	0,8	1
354	BFS	80	0,8	1
355	DFS	80	0,8	1
356	BFS	80	0,8	1
357	DFS	80	0,8	1
358	BFS	80	0,8	1
359	DFS	80	0,8	1
360	BFS	80	1	1
361	DFS	80	1	1
362	BFS	80	1	1
363	DFS	80	1	1
364	BFS	80	1	1
365	DFS	80	1	1
366	BFS	80	1	1
367	DFS	80	1	1
368	BFS	80	1	1
369	DFS	80	1	1
370	BFS	80	1	1
371	DFS	80	1	1
372	BFS	80	1	1
373	DFS	80	1	1
374	BFS	80	1	1
375	DFS	80	1	1
376	BFS	80	1	1
377	DFS	80	1	1
378	BFS	80	1	1
379	DFS	80	1	1
380	BFS	80	1	1
381	DFS	80	1	1
382	BFS	80	1	1
383	DFS	80	1	1
384	BFS	80	1	1
385	DFS	80	1	1
386	BFS	80	1	1
387	DFS	80	1	1
388	BFS	80	1	1
389	DFS	80	1	1
390	BFS	80	1	1
391	DFS	80	1	1
392	BFS	80	1	1
393	DFS	80	1	1
394	BFS	80	1	1
395	DFS	80	1	1
396	BFS	80	1	1
397	DFS	80	1	1
398	BFS	80	1	1
399	DFS	80	1	1
400	BFS	100	0,2	2
401	DFS	100	0,2	2
402	BFS	100	0,2	2
403	DFS	100	0,2	2
404	BFS	100	0,2	2
405	DFS	100	0,2	2
406	BFS	100	0,2	2
407	DFS	100	0,2	2
408	BFS	100	0,2	2
409	DFS	100	0,2	2
410	BFS	100	0,2	2
411	DFS	100	0,2	2
412	BFS	100	0,2	2
413	DFS	100	0,2	2
414	BFS	100	0,2	2
415	DFS	100	0,2	2
416	BFS	100	0,2	2
417	DFS	100	0,2	2
418	BFS	100	0,2	2
419	DFS	100	0,2	2
